"VIVIENDA_REF_ID";"RADIO_REF_ID";"TIPVV";"V01";"V02";"V00";"URP";"INCALSERV";"INMAT";"MUNI";"LOCAL";"INCALCONS";"TOTHOG"
9694025;36389;1;1;1;0;1;1;2;380630224;38063180;2;1
9702092;36421;1;1;1;0;1;2;1;380700245;38070040;1;1
9700495;36414;1;1;1;0;2;2;3;380706126;38070070;2;1
9703168;36430;1;2;1;0;3;3;4;380700252;38070000;3;1
9702897;36429;1;1;1;0;3;3;3;380700252;38070000;3;1
9699551;36410;1;3;1;0;2;3;4;380706126;38070070;3;1
9700339;36413;1;1;1;0;1;2;3;380700238;38070030;3;1
9700318;36413;1;1;1;0;1;1;2;380700238;38070030;2;1
9702730;36428;1;3;1;0;1;3;3;380706119;38070020;3;1
9700535;36415;1;3;1;0;3;3;4;380706126;38070000;3;1
9702747;36428;1;1;1;0;1;2;1;380706119;38070020;1;1
9701864;36420;1;1;1;0;1;3;4;380700245;38070040;3;1
9699832;36412;1;1;1;0;1;1;2;380700238;38070030;2;1
9700562;36415;1;1;1;0;3;3;4;380700245;38070000;3;1
9701884;36420;1;1;1;0;1;3;3;380700245;38070040;2;1
9702470;36427;1;1;1;0;1;1;3;380706119;38070020;2;1
9702418;36427;1;1;1;0;1;1;1;380706119;38070020;1;1
9700406;36414;1;1;1;0;2;2;3;380706126;38070070;3;1
9701564;36419;1;1;1;0;1;3;2;380700245;38070040;2;1
9702835;36428;1;1;1;0;1;1;3;380706119;38070020;2;1
9704035;36435;1;1;1;0;1;3;4;380700252;38070060;3;2
9701844;36420;1;1;1;0;1;3;4;380700245;38070040;3;1
9704399;36438;1;1;1;0;3;3;4;380700252;38070000;3;1
9699655;36412;1;1;1;0;1;1;3;380700238;38070030;2;1
9702476;36427;1;1;1;0;1;1;3;380706119;38070020;2;1
9701941;36421;1;1;1;0;1;3;4;380700245;38070040;3;1
9701153;36418;1;2;1;0;1;3;4;380700245;38070040;3;2
9701381;36418;1;1;1;0;1;1;3;380700245;38070040;2;1
9699574;36410;1;1;1;0;2;3;1;380706126;38070070;1;1
9702621;36428;1;1;1;0;1;1;4;380706119;38070020;3;1
9701730;36420;1;1;1;0;1;3;3;380700245;38070040;3;1
9704183;36435;1;1;1;0;1;3;4;380700252;38070060;3;1
9699640;36412;1;2;1;0;1;2;3;380700238;38070030;3;1
9702145;36422;1;1;1;0;3;3;4;380706126;38070000;3;1
9701042;36418;1;2;1;0;1;2;4;380700245;38070040;3;1
9700573;36415;1;3;1;0;3;3;4;380700245;38070000;3;1
9699533;36410;1;1;1;0;2;3;1;380706126;38070070;3;1
9700919;36417;1;2;1;0;3;3;4;380700245;38070000;3;1
9703410;36432;1;1;1;0;2;3;3;380706098;38070010;3;2
9701440;36418;1;3;1;0;1;3;3;380700245;38070040;3;1
9699452;36410;1;2;1;0;3;3;4;380706126;38070000;3;2
9700342;36413;1;1;1;0;1;1;3;380700238;38070030;2;1
9702851;36428;1;1;1;0;1;1;3;380706119;38070020;3;1
9700051;36413;1;1;1;0;1;1;3;380700238;38070030;2;1
9701268;36418;1;1;1;0;1;3;3;380700245;38070040;3;1
9703172;36430;1;2;1;0;3;3;3;380700252;38070000;3;1
9703797;36434;1;1;1;0;1;2;4;380700252;38070060;3;1
9703779;36434;1;1;1;0;1;2;2;380700252;38070060;2;1
9703601;36433;1;1;1;0;2;2;4;380700252;38070050;3;1
9702081;36421;1;1;1;0;1;2;1;380700245;38070040;1;1
9702021;36421;1;1;1;0;1;3;3;380700245;38070040;3;1
9700622;36416;1;1;1;0;3;2;2;380700245;38070000;2;2
9701098;36418;1;1;1;0;1;1;2;380700245;38070040;2;1
9702630;36428;1;1;1;0;1;3;3;380706119;38070020;2;1
9701505;36419;1;1;1;0;1;3;3;380700245;38070040;3;1
9702245;36426;1;1;1;0;3;3;3;380706119;38070000;3;1
9701851;36420;1;1;1;0;1;3;4;380700245;38070040;3;1
9700753;36416;1;1;1;0;3;3;3;380700245;38070000;3;1
9700923;36417;1;1;1;0;3;2;2;380700245;38070000;3;1
9701314;36418;1;1;1;0;1;2;4;380700245;38070040;3;1
9704131;36435;1;1;1;0;1;2;3;380700252;38070060;2;2
9700330;36413;1;1;1;0;1;3;4;380700238;38070030;3;1
9703722;36434;1;1;1;0;1;2;3;380700252;38070060;2;1
9704044;36435;1;1;1;0;1;1;4;380700252;38070060;3;1
9702795;36428;1;1;1;0;1;1;3;380706119;38070020;2;1
9700971;36417;1;2;1;0;3;3;4;380700245;38070000;3;1
9702963;36429;1;1;1;0;3;3;1;380700252;38070000;3;1
9703132;36429;1;1;1;0;1;3;4;380700252;38070060;3;1
9703937;36434;1;1;1;0;1;3;3;380700252;38070060;3;1
9703706;36434;1;1;1;0;1;2;3;380700252;38070060;2;1
9699981;36413;1;1;1;0;1;1;3;380700238;38070030;2;1
9700526;36415;1;3;1;0;3;3;4;380706126;38070000;3;1
9702221;36426;1;1;1;0;3;3;1;380706119;38070000;3;1
9703985;36435;1;1;1;0;1;3;4;380700252;38070060;3;2
9703315;36430;1;3;1;0;1;3;4;380700252;38070060;3;1
9703173;36430;1;1;1;0;3;3;1;380700252;38070000;3;1
9702091;36421;1;1;1;0;1;2;1;380700245;38070040;1;1
9701621;36419;1;1;1;0;1;3;3;380700245;38070040;3;2
9703626;36434;1;1;1;0;1;1;4;380700252;38070060;3;1
9703348;36430;1;2;1;0;1;3;4;380700252;38070060;3;1
9700090;36413;1;1;1;0;1;1;3;380700238;38070030;2;1
9703901;36434;1;1;1;0;1;1;3;380700252;38070060;3;1
9700279;36413;1;1;1;0;1;1;2;380700238;38070030;2;1
9702257;36426;1;1;1;0;3;3;3;380706119;38070000;3;1
9700734;36416;1;1;1;0;3;2;1;380700245;38070000;1;1
9703524;36432;1;1;1;0;2;3;4;380706098;38070010;3;1
9701280;36418;1;1;1;0;1;1;2;380700245;38070040;2;1
9699560;36410;1;1;1;0;2;2;1;380706126;38070070;1;1
9702787;36428;1;1;1;0;1;1;3;380706119;38070020;3;1
9699967;36413;1;1;1;0;1;2;3;380700238;38070030;3;1
9703355;36430;1;2;1;0;1;3;4;380700252;38070060;3;1
9703933;36434;1;1;1;0;1;2;4;380700252;38070060;3;2
9703436;36432;1;1;1;0;2;3;3;380706098;38070010;3;1
9702403;36427;1;1;1;0;1;3;2;380706119;38070020;3;2
9702816;36428;1;1;1;0;1;1;1;380706119;38070020;1;1
9702258;36426;1;1;1;0;3;2;2;380706119;38070000;2;1
9699961;36412;1;1;1;0;1;1;3;380700238;38070030;2;1
9704348;36437;1;1;1;0;3;3;4;380700252;38070000;3;1
9702412;36427;1;1;1;0;1;3;3;380706119;38070020;2;1
9699415;36410;1;2;1;0;3;3;4;380706126;38070000;3;1
9701818;36420;1;1;1;0;1;2;3;380700245;38070040;2;1
9704892;36442;1;2;1;0;3;3;4;380776133;38077000;3;2
9704448;36439;1;2;1;0;3;3;4;380776133;38077000;3;1
9705805;36448;1;1;1;0;3;3;4;380776133;38077000;3;1
9705894;36449;1;1;1;0;2;2;2;380776140;38077040;2;1
9705227;36445;1;1;1;0;2;2;3;380776133;38077030;2;2
9705709;36447;1;1;1;0;3;3;4;380776140;38077000;3;1
9705926;36449;1;2;1;0;2;3;4;380776140;38077040;3;1
9705461;36446;1;2;1;0;3;3;4;380776140;38077000;3;1
9705584;36446;1;1;1;0;2;3;4;380776140;38077080;3;1
9705380;36446;1;2;1;0;3;3;4;380776140;38077000;3;1
9705352;36446;1;1;1;0;3;3;4;380776140;38077000;3;1
9704770;36441;1;1;1;0;2;3;3;380776133;38077100;3;1
9705183;36444;1;2;1;0;3;3;4;380776133;38077000;3;1
9705936;36449;1;2;1;0;2;3;3;380776140;38077040;2;1
9704677;36440;1;2;1;0;3;3;4;380776133;38077000;3;1
9704603;36440;1;1;1;0;3;3;3;380776133;38077000;3;1
9705350;36446;1;1;1;0;3;3;4;380776140;38077000;3;1
9705804;36448;1;1;1;0;3;3;4;380776133;38077000;3;1
9705749;36448;1;2;1;0;3;3;4;380776133;38077000;3;1
9704504;36439;1;2;1;0;2;3;4;380776133;38077045;3;1
9705259;36445;1;1;1;0;2;3;3;380776133;38077030;3;1
9705171;36444;1;2;1;0;3;3;4;380776133;38077000;3;1
9704740;36441;1;1;1;0;2;3;2;380776133;38077100;2;1
9704933;36442;1;2;1;0;3;3;4;380776133;38077000;3;1
9704697;36441;1;1;1;0;2;3;4;380776133;38077100;3;1
9705503;36446;1;1;1;0;2;3;3;380776140;38077020;2;1
9704582;36440;1;1;1;0;3;3;4;380776133;38077000;3;1
9705117;36444;1;2;1;0;3;3;4;380776133;38077000;3;1
9704480;36439;1;1;1;0;3;3;4;380776133;38077000;3;1
9704561;36439;1;2;1;0;2;3;4;380776133;38077050;3;1
9705031;36443;1;2;1;0;3;3;4;380776147;38077000;3;2
9705697;36447;1;2;1;0;3;3;4;380776140;38077000;3;1
9705893;36449;1;1;1;0;2;3;4;380776140;38077040;3;1
9705408;36446;1;2;1;0;3;3;4;380776140;38077000;3;1
9705737;36448;1;2;1;0;3;3;4;380776133;38077000;3;1
9705479;36446;1;2;1;0;3;3;4;380776140;38077000;3;1
9704594;36440;1;1;1;0;3;3;4;380776133;38077000;3;1
9705044;36443;1;1;1;0;3;3;4;380776133;38077000;3;1
9705585;36446;1;1;1;0;2;3;3;380776140;38077080;2;1
9705387;36446;1;1;1;0;3;3;4;380776140;38077000;3;1
9704936;36442;1;2;1;0;3;3;4;380776133;38077000;3;1
9705212;36444;1;2;1;0;3;3;4;380776133;38077000;3;2
9705498;36446;1;1;1;0;2;3;3;380776140;38077020;3;1
9705609;36447;1;7;1;0;3;3;3;380776140;38077000;2;1
9705554;36446;1;1;1;0;2;3;3;380776140;38077080;3;1
9704574;36440;1;2;1;0;3;3;4;380776133;38077000;3;1
9705233;36445;1;1;1;0;2;2;3;380776133;38077030;2;2
9704670;36440;1;2;1;0;3;3;4;380776133;38077000;3;1
9705548;36446;1;1;1;0;2;3;4;380776140;38077020;3;2
9705755;36448;1;1;1;0;3;3;4;380776133;38077000;3;1
9704858;36441;1;1;1;0;2;2;1;380776133;38077100;1;1
9704625;36440;1;2;1;0;3;3;4;380776133;38077000;3;1
9705476;36446;1;2;1;0;3;3;4;380776140;38077000;3;1
9704771;36441;1;1;1;0;2;3;3;380776133;38077100;3;1
9705022;36443;1;1;1;0;3;3;4;380776147;38077000;3;1
9705695;36447;1;2;1;0;3;3;4;380776140;38077000;3;1
9704463;36439;1;1;1;0;3;3;4;380776133;38077000;3;1
9704747;36441;1;1;1;0;2;3;2;380776133;38077100;3;1
9705819;36448;1;1;1;0;2;3;2;380776133;38077070;2;1
9705131;36444;1;2;1;0;3;3;4;380776133;38077000;3;1
9704507;36439;1;2;1;0;2;3;4;380776133;38077045;3;1
9705265;36445;1;1;1;0;2;2;2;380776133;38077030;2;1
9705211;36444;1;2;1;0;3;3;4;380776133;38077000;3;1
9705715;36447;1;1;1;0;3;3;4;380776140;38077000;3;1
9705787;36448;1;1;1;0;3;3;3;380776133;38077000;3;1
9705125;36444;1;2;1;0;3;3;4;380776133;38077000;3;1
9705135;36444;1;2;1;0;3;3;4;380776133;38077000;3;2
9704940;36442;1;1;1;0;3;3;4;380776133;38077000;3;1
9704596;36440;1;1;1;0;3;3;4;380776133;38077000;3;1
9704703;36441;1;1;1;0;2;2;3;380776133;38077100;2;1
9705392;36446;1;2;1;0;3;3;4;380776140;38077000;3;1
9704476;36439;1;2;1;0;3;3;4;380776133;38077000;3;1
9704981;36443;1;1;1;0;3;3;4;380776133;38077000;3;1
9705991;36449;1;1;1;0;2;3;3;380776140;38077040;3;1
9705719;36447;1;1;1;0;2;3;3;380776140;38077090;3;1
9705684;36447;1;1;1;0;3;3;4;380776140;38077000;3;1
9705517;36446;1;1;1;0;2;3;3;380776140;38077020;2;1
9704471;36439;1;1;1;0;3;2;2;380776133;38077000;2;1
9705008;36443;1;1;1;0;3;3;4;380776133;38077000;3;1
9704518;36439;1;2;1;0;3;3;4;380776133;38077000;3;1
9704821;36441;1;1;1;0;2;3;4;380776133;38077100;3;1
9705525;36446;1;1;1;0;2;3;3;380776140;38077020;2;1
9705172;36444;1;2;1;0;3;3;4;380776133;38077000;3;1
9705112;36444;1;2;1;0;3;3;4;380776133;38077000;3;1
9704967;36442;1;5;1;0;2;3;4;380776133;38077110;3;1
9705071;36443;1;1;1;0;2;3;4;380776133;38077010;3;1
9705860;36448;1;1;1;0;2;3;3;380776133;38077070;3;1
9704533;36439;1;2;1;0;3;3;4;380776133;38077000;3;1
9704954;36442;1;1;1;0;2;3;4;380776133;38077110;3;1
9705184;36444;1;2;1;0;3;3;3;380776133;38077000;2;1
9704460;36439;1;1;1;0;3;3;3;380776133;38077000;3;1
9704575;36440;1;2;1;0;3;3;4;380776133;38077000;3;1
9705340;36446;1;1;1;0;3;3;4;380776140;38077000;3;1
9704845;36441;1;1;1;0;2;2;4;380776133;38077100;3;1
9705981;36449;1;1;1;0;2;3;3;380776140;38077040;3;1
9704432;36439;1;2;1;0;3;3;4;380776133;38077000;3;1
9705063;36443;1;1;1;0;2;3;4;380776133;38077010;3;1
9705976;36449;1;1;1;0;2;3;3;380776140;38077040;3;1
9705208;36444;1;2;1;0;3;3;4;380776133;38077000;3;1
9704769;36441;1;1;1;0;2;3;4;380776133;38077100;3;1
9707384;36461;1;1;1;0;2;2;3;380846154;38084010;2;1
9706685;36455;1;1;1;0;2;3;4;380846168;38084100;3;1
9706407;36452;1;1;1;0;2;3;3;380846161;38084090;3;1
9706828;36456;1;5;1;0;2;2;3;380846168;38084100;3;1
9706488;36453;1;1;1;0;2;3;3;380846161;38084020;3;1
9707105;36457;1;1;1;0;3;3;4;380846168;38084000;3;1
9706478;36453;1;1;1;0;2;3;3;380846161;38084020;3;1
9706926;36456;1;1;1;0;2;3;4;380846168;38084100;3;1
9706150;36451;1;2;1;0;3;3;4;380846161;38084000;3;1
9706917;36456;1;1;1;0;2;3;3;380846168;38084100;2;1
9707185;36459;1;1;1;0;3;3;4;380846168;38084000;3;1
9707233;36459;1;1;1;0;2;3;4;380846168;38084080;3;1
9706674;36455;1;1;1;0;2;2;4;380846168;38084100;3;1
9707390;36461;1;1;1;0;2;3;4;380846154;38084010;3;2
9707050;36456;1;1;1;0;2;3;3;380846168;38084100;3;1
9706777;36455;1;1;1;0;2;3;4;380846168;38084100;3;1
9706104;36450;1;1;1;0;2;2;3;380846168;38084060;2;1
9707391;36461;1;1;1;0;2;3;3;380846154;38084010;3;2
9706502;36453;1;1;1;0;2;3;3;380846161;38084020;3;1
9706377;36452;1;1;1;0;2;3;1;380846161;38084020;1;1
9706642;36455;1;1;1;0;3;3;4;380846168;38084000;3;1
9706785;36455;1;1;1;0;2;3;4;380846168;38084040;3;1
9707358;36461;1;1;1;0;2;3;3;380846154;38084010;3;1
9706852;36456;1;1;1;0;2;2;3;380846168;38084100;2;1
9707339;36461;1;1;1;0;2;3;4;380846154;38084010;3;1
9706243;36452;1;1;1;0;3;3;4;380846161;38084000;3;1
9707085;36457;1;1;1;0;3;3;4;380846168;38084000;3;1
9706812;36456;1;1;1;0;2;2;3;380846168;38084100;3;1
9705999;36450;1;1;1;0;2;3;4;380846161;38084045;3;2
9706453;36453;1;1;1;0;2;2;4;380846161;38084020;3;1
9706795;36455;1;1;1;0;2;3;3;380846168;38084040;3;1
9706294;36452;1;3;1;0;3;3;3;380846161;38084000;3;1
9706057;36450;1;1;1;0;3;3;4;380846168;38084000;3;1
9706768;36455;1;1;1;0;2;2;3;380846168;38084100;3;1
9706978;36456;1;1;1;0;2;3;4;380846168;38084100;3;1
9706312;36452;1;1;1;0;3;3;4;380846161;38084000;3;1
9706896;36456;1;1;1;0;2;3;3;380846168;38084100;3;1
9707225;36459;1;1;1;0;2;3;3;380846168;38084080;3;1
9706612;36455;1;2;1;0;3;3;4;380846168;38084000;3;2
9706026;36450;1;2;1;0;3;3;4;380846168;38084000;3;1
9707256;36459;1;1;1;0;2;3;4;380846168;38084055;3;1
9706760;36455;1;4;1;0;2;2;3;380846168;38084100;3;1
9707408;36461;1;1;1;0;2;3;4;380846154;38084010;3;1
9707164;36458;1;1;1;0;3;3;4;380846168;38084000;3;1
9706222;36451;1;1;1;0;2;3;3;380846161;38084030;2;1
9706599;36454;1;1;1;0;2;3;4;380846168;38084100;3;1
9706932;36456;1;1;1;0;2;3;4;380846168;38084100;3;1
9706937;36456;1;4;1;0;2;2;2;380846168;38084100;2;1
9706703;36455;1;1;1;0;2;2;3;380846168;38084100;2;1
9707395;36461;1;1;1;0;2;2;4;380846154;38084010;3;1
9706846;36456;1;1;1;0;2;3;4;380846168;38084100;3;1
9706632;36455;1;2;1;0;3;3;4;380846168;38084000;3;1
9706754;36455;1;4;1;0;2;2;2;380846168;38084100;2;1
9706607;36455;1;1;1;0;3;3;4;380846168;38084000;3;1
9706948;36456;1;1;1;0;2;3;3;380846168;38084100;3;1
9706963;36456;1;1;1;0;2;3;4;380846168;38084100;3;1
9706570;36454;1;1;1;0;3;3;4;380846168;38084000;3;2
9706071;36450;1;1;1;0;2;2;3;380846168;38084060;3;1
9706698;36455;1;1;1;0;2;3;3;380846168;38084100;3;1
9706915;36456;1;1;1;0;2;3;1;380846168;38084100;1;1
9707148;36457;1;1;1;0;2;3;3;380846168;38084070;3;1
9706863;36456;1;1;1;0;2;3;4;380846168;38084100;3;1
9707342;36461;1;1;1;0;2;3;4;380846154;38084010;3;2
9706737;36455;1;1;1;0;2;3;4;380846168;38084100;3;1
9706798;36455;1;1;1;0;2;3;3;380846168;38084040;3;1
9706216;36451;1;1;1;0;2;3;4;380846161;38084030;3;1
9706560;36454;1;1;1;0;3;3;4;380846168;38084000;3;1
9707341;36461;1;1;1;0;2;3;4;380846154;38084010;3;1
9706167;36451;1;1;1;0;2;3;4;380846161;38084050;3;1
9707378;36461;1;1;1;0;2;3;4;380846154;38084010;3;1
9707168;36458;1;1;1;0;3;3;4;380846168;38084000;3;1
9706091;36450;1;1;1;0;2;3;3;380846168;38084060;2;1
9706106;36450;1;1;1;0;2;3;3;380846168;38084060;3;1
9707026;36456;1;1;1;0;2;2;3;380846168;38084100;2;1
9707079;36457;1;1;1;0;3;3;4;380846168;38084000;3;1
9706277;36452;1;2;1;0;3;3;4;380846161;38084000;3;1
9707405;36461;1;1;1;0;2;2;4;380846154;38084010;3;1
9706532;36453;1;1;1;0;2;3;3;380846161;38084020;3;1
9707322;36460;1;1;1;0;2;3;1;380846154;38084060;1;2
9706980;36456;1;1;1;0;2;3;3;380846168;38084100;2;1
9706878;36456;1;1;1;0;2;2;3;380846168;38084100;2;1
9707343;36461;1;1;1;0;2;3;3;380846154;38084010;3;1
9706080;36450;1;1;1;0;2;3;3;380846168;38084060;3;1
9706459;36453;1;1;1;0;2;2;2;380846161;38084020;2;1
9706906;36456;1;1;1;0;2;3;4;380846168;38084100;3;1
9706169;36451;1;1;1;0;2;3;3;380846161;38084030;3;1
9707295;36460;1;1;1;0;3;3;4;380846154;38084000;3;1
9706171;36451;1;1;1;0;2;3;3;380846161;38084030;3;2
9706811;36456;1;1;1;0;2;2;3;380846168;38084100;3;1
9707266;36460;1;1;1;0;3;3;4;380846154;38084000;3;1
9707086;36457;1;1;1;0;3;3;3;380846168;38084000;3;2
9706059;36450;1;1;1;0;3;3;4;380846168;38084000;3;1
9706549;36454;1;1;1;0;3;3;4;380846168;38084000;3;2
9706081;36450;1;1;1;0;2;2;3;380846168;38084060;3;1
9706885;36456;1;1;1;0;2;2;1;380846168;38084100;1;1
9707056;36456;1;1;1;0;2;3;4;380846168;38084100;3;1
9707031;36456;1;1;1;0;2;3;3;380846168;38084100;3;1
9706804;36455;1;1;1;0;2;3;4;380846168;38084040;3;1
9706286;36452;1;1;1;0;3;3;4;380846161;38084000;3;1
9706891;36456;1;1;1;0;2;2;1;380846168;38084100;1;1
9710904;36479;1;1;1;0;1;3;4;380946182;38094040;3;1
9711097;36481;1;1;1;0;1;1;2;380946182;38094040;2;1
9707646;36463;1;1;1;0;2;3;4;380946175;38094010;3;1
9710273;36477;1;1;1;0;1;1;2;380940329;38094050;2;1
9709457;36475;1;1;1;0;1;2;4;380940329;38094050;3;1
9708696;36471;1;1;1;0;2;2;1;380940329;38094030;1;1
9710792;36479;1;1;1;0;3;3;4;380940329;38094000;3;2
9708142;36465;1;2;1;0;2;3;4;380946175;38094020;3;1
9710029;36476;1;1;1;0;1;1;4;380940329;38094050;3;1
9710874;36479;1;2;1;0;3;2;4;380946182;38094000;3;2
9708256;36465;1;2;1;0;2;3;4;380946175;38094020;3;1
9708750;36472;1;1;1;0;3;3;4;380940329;38094000;3;1
9709863;36476;1;1;1;0;1;2;1;380940329;38094050;1;1
9710951;36480;1;1;1;0;3;3;4;380946182;38094000;3;1
9710363;36477;1;1;1;0;1;2;4;380940329;38094050;3;1
9710192;36476;1;1;1;0;1;3;1;380940329;38094050;1;1
9708832;36472;1;1;1;0;3;2;4;380940329;38094000;3;1
9709761;36475;1;1;1;0;1;3;2;380940329;38094050;3;1
9707561;36463;1;2;1;0;3;3;4;380946175;38094000;3;1
9707601;36463;1;1;1;0;3;3;4;380946175;38094000;3;1
9711221;36482;1;1;1;0;1;3;4;380946182;38094040;3;1
9709678;36475;1;1;1;0;1;2;4;380940329;38094050;3;1
9710301;36477;1;1;1;0;1;2;1;380940329;38094050;1;1
9707779;36464;1;2;1;0;3;3;4;380946175;38094000;3;1
9708225;36465;1;2;1;0;2;3;3;380946175;38094020;3;1
9708276;36465;1;2;1;0;2;3;3;380946175;38094020;2;1
9710013;36476;1;1;1;0;1;3;4;380940329;38094050;3;1
9708044;36464;1;2;1;0;3;3;4;380946175;38094000;3;1
9707873;36464;1;2;1;0;3;3;3;380946175;38094000;3;1
9710972;36480;1;1;1;0;3;3;4;380946182;38094000;3;1
9710225;36477;1;1;1;0;1;3;3;380940329;38094050;3;2
9710288;36477;1;1;1;0;1;2;3;380940329;38094050;2;1
9710383;36477;1;1;1;0;1;1;2;380940329;38094050;2;1
9711510;36483;1;1;1;0;1;1;4;380946182;38094040;3;1
9711234;36482;1;1;1;0;1;3;3;380946182;38094040;3;2
9708489;36469;1;1;1;0;3;3;4;380940329;38094000;3;1
9708506;36470;1;2;1;0;3;3;4;380940329;38094000;3;2
9707766;36464;1;2;1;0;3;3;4;380946175;38094000;3;1
9707819;36464;1;1;1;0;3;3;4;380940329;38094000;3;1
9708277;36465;1;2;1;0;2;3;2;380946175;38094020;3;1
9710451;36478;1;1;1;0;1;3;4;380940329;38094050;3;1
9708965;36472;1;1;1;0;1;2;3;380940329;38094050;2;1
9708902;36472;1;1;1;0;1;3;4;380940329;38094050;3;1
9710569;36478;1;1;1;0;1;3;4;380940329;38094050;3;1
9708393;36466;1;1;1;0;3;3;4;380946175;38094000;3;1
9708904;36472;1;1;1;0;1;3;4;380940329;38094050;3;2
9711512;36483;1;1;1;0;1;1;4;380946182;38094040;3;1
9710272;36477;1;1;1;0;1;1;1;380940329;38094050;1;1
9710412;36477;1;1;1;0;1;2;3;380940329;38094050;2;1
9711911;36484;1;1;1;0;1;2;4;380946182;38094040;3;1
9709414;36474;1;1;1;0;1;3;4;380940329;38094050;3;1
9709775;36475;1;1;1;0;1;2;4;380940329;38094050;3;1
9708411;36467;1;1;1;0;3;3;4;380946175;38094000;3;1
9709171;36473;1;1;1;0;1;2;4;380940329;38094050;3;1
9712359;36487;1;2;1;0;3;3;4;380940329;38094000;3;1
9711995;36484;1;1;1;0;1;3;4;380946182;38094040;3;1
9709518;36475;1;1;1;0;1;1;2;380940329;38094050;2;2
9712289;36485;1;1;1;0;1;2;2;380946182;38094040;2;1
9707699;36463;1;1;1;0;2;3;3;380946175;38094010;3;2
9708710;36472;1;3;1;0;3;2;3;380940329;38094000;3;1
9709194;36473;1;1;1;0;1;3;4;380940329;38094050;3;1
9709444;36475;1;1;1;0;1;2;4;380940329;38094050;3;1
9709730;36475;1;1;1;0;1;2;4;380940329;38094050;3;1
9711072;36481;1;2;1;0;1;1;3;380946182;38094040;2;1
9711044;36481;1;1;1;0;1;1;3;380946182;38094040;2;2
9711730;36483;1;1;1;0;1;2;2;380946182;38094040;2;1
9708981;36472;1;1;1;0;1;2;4;380940329;38094050;3;2
9708168;36465;1;1;1;0;2;2;4;380946175;38094020;3;2
9711612;36483;1;1;1;0;1;2;4;380946182;38094040;3;1
9708881;36472;1;1;1;0;1;3;4;380940329;38094050;3;1
9710853;36479;1;1;1;0;3;3;4;380946182;38094000;3;2
9710621;36478;1;1;1;0;1;3;4;380940329;38094050;3;1
9709493;36475;1;1;1;0;1;2;4;380940329;38094050;3;1
9709020;36473;1;1;1;0;3;3;4;380940329;38094000;3;1
9710190;36476;1;1;1;0;1;3;4;380940329;38094050;3;1
9709890;36476;1;1;1;0;1;3;4;380940329;38094050;3;1
9709884;36476;1;1;1;0;1;3;3;380940329;38094050;3;1
9711294;36482;1;1;1;0;1;3;4;380946182;38094040;3;1
9711652;36483;1;1;1;0;1;3;3;380946182;38094040;3;1
9707689;36463;1;2;1;0;2;3;4;380946175;38094010;3;1
9708882;36472;1;1;1;0;1;2;4;380940329;38094050;3;2
9712326;36486;1;1;1;0;3;3;4;380940329;38094000;3;1
9709769;36475;1;1;1;0;1;3;4;380940329;38094050;3;1
9710776;36479;1;1;1;0;3;3;4;380946182;38094000;3;1
9711112;36481;1;1;1;0;1;3;1;380946182;38094040;1;1
9712330;36486;1;1;1;0;3;3;4;380940329;38094000;3;1
9709942;36476;1;1;1;0;1;2;3;380940329;38094050;2;1
9709700;36475;1;1;1;0;1;1;2;380940329;38094050;2;1
9710310;36477;1;1;1;0;1;2;2;380940329;38094050;2;1
9710267;36477;1;1;1;0;1;3;3;380940329;38094050;2;1
9712145;36485;1;1;1;0;1;3;4;380946182;38094040;3;1
9710828;36479;1;1;1;0;3;3;4;380946182;38094000;3;2
9711189;36481;1;1;1;0;1;2;1;380946182;38094040;1;1
9712158;36485;1;1;1;0;1;3;4;380946182;38094040;3;1
9712247;36485;1;1;1;0;1;2;4;380946182;38094040;3;1
9712173;36485;1;1;1;0;1;2;4;380946182;38094040;3;1
9712128;36485;1;1;1;0;1;2;4;380946182;38094040;3;1
9711124;36481;1;5;1;0;1;3;2;380946182;38094040;2;1
9711357;36482;1;1;1;0;1;2;4;380946182;38094040;3;1
9708655;36471;1;1;1;0;2;3;4;380940329;38094030;3;1
9714098;36503;1;1;1;0;2;1;3;380986203;38098050;2;1
9712866;36493;1;1;1;0;3;3;4;380986196;38098000;3;2
9712954;36494;1;1;1;0;2;3;3;380986189;38098030;3;1
9713263;36497;1;1;1;0;3;3;4;380986196;38098000;3;1
9713764;36502;1;1;1;0;2;2;4;380986196;38098040;3;1
9713553;36501;1;1;1;0;3;3;4;380986203;38098000;3;1
9713588;36501;1;1;1;0;3;3;3;380986203;38098000;3;1
9713355;36498;1;2;1;0;3;3;4;380986203;38098000;3;1
9713927;36503;1;1;1;0;2;1;1;380986203;38098050;1;1
9713291;36497;1;2;1;0;3;3;4;380986196;38098000;3;1
9713066;36494;1;1;1;0;2;1;4;380986189;38098030;3;1
9713900;36503;1;1;1;0;2;1;1;380986203;38098050;1;1
9714189;36503;1;1;1;0;2;1;3;380986203;38098050;2;1
9714026;36503;1;1;1;0;2;3;4;380986203;38098050;3;1
9713820;36503;1;1;1;0;2;3;4;380986203;38098050;3;1
9712882;36494;1;1;1;0;2;1;4;380986189;38098030;3;2
9713944;36503;1;1;1;0;2;1;1;380986203;38098050;1;1
9713884;36503;1;1;1;0;2;1;1;380986203;38098050;1;1
9712630;36491;1;1;1;0;3;3;4;380986189;38098000;3;1
9713919;36503;1;1;1;0;2;1;1;380986203;38098050;1;1
